Temp ; Freq
-40 ; 1.38394E+06
-25 ; 1.48333E+06
-10 ; 1.58943E+06
5 ; 1.69941E+06
20 ; 1.81451E+06
35 ; 1.93569E+06
50 ; 2.06129E+06
65 ; 2.19229E+06
80 ; 2.32712E+06
95 ; 2.46331E+06
110 ; 2.602E+06
125 ; 2.74015E+06
