Temp ; Freq
-40 ; 2.84519E+06
-25 ; 3.03407E+06
-10 ; 3.22079E+06
5 ; 3.40934E+06
20 ; 3.59116E+06
35 ; 3.7738E+06
50 ; 3.9591E+06
65 ; 4.14707E+06
80 ; 4.33195E+06
95 ; 4.51996E+06
110 ; 4.708E+06
125 ; 4.89667E+06
