Temp ; Freq
-40 ; 2.62843E+06
-25 ; 2.82562E+06
-10 ; 3.01807E+06
5 ; 3.20347E+06
20 ; 3.38762E+06
35 ; 3.5721E+06
50 ; 3.75814E+06
65 ; 3.94002E+06
80 ; 4.12859E+06
95 ; 4.31179E+06
110 ; 4.49914E+06
125 ; 4.68355E+06
