Temp ; Freq
-40 ; 1.00861E+06
-25 ; 1.10108E+06
-10 ; 1.19583E+06
5 ; 1.2925E+06
20 ; 1.38877E+06
35 ; 1.489E+06
50 ; 1.59134E+06
65 ; 1.6931E+06
80 ; 1.79751E+06
95 ; 1.90146E+06
110 ; 2.0044E+06
125 ; 2.10604E+06
