Temp ; Freq
-40 ; 2.35813E+06
-25 ; 2.44046E+06
-10 ; 2.52713E+06
5 ; 2.61518E+06
20 ; 2.70778E+06
35 ; 2.80324E+06
50 ; 2.90007E+06
65 ; 2.99958E+06
80 ; 3.10037E+06
95 ; 3.20247E+06
110 ; 3.30259E+06
125 ; 3.40132E+06
