Temp ; Freq
-40 ; 1.21998E+06
-25 ; 1.29927E+06
-10 ; 1.37894E+06
5 ; 1.458E+06
20 ; 1.53614E+06
35 ; 1.61293E+06
50 ; 1.68865E+06
65 ; 1.7612E+06
80 ; 1.83189E+06
95 ; 1.89825E+06
110 ; 1.96012E+06
125 ; 2.01533E+06
