Temp ; Freq
-40 ; 1.85936E+06
-25 ; 1.93982E+06
-10 ; 2.02215E+06
5 ; 2.10718E+06
20 ; 2.19303E+06
35 ; 2.27895E+06
50 ; 2.36724E+06
65 ; 2.45353E+06
80 ; 2.53754E+06
95 ; 2.61692E+06
110 ; 2.68972E+06
125 ; 2.75312E+06
