Temp ; Freq
-40 ; 1.26083E+06
-25 ; 1.34241E+06
-10 ; 1.42307E+06
5 ; 1.50281E+06
20 ; 1.58066E+06
35 ; 1.65506E+06
50 ; 1.72711E+06
65 ; 1.79577E+06
80 ; 1.86012E+06
95 ; 1.91876E+06
110 ; 1.97145E+06
125 ; 2.01774E+06
