Temp ; Freq
-40 ; 1.50023E+06
-25 ; 1.57785E+06
-10 ; 1.65353E+06
5 ; 1.72729E+06
20 ; 1.7995E+06
35 ; 1.86919E+06
50 ; 1.9358E+06
65 ; 1.99989E+06
80 ; 2.05946E+06
95 ; 2.11525E+06
110 ; 2.16612E+06
125 ; 2.21141E+06
