Temp ; Freq
-40 ; 1.51387E+06
-25 ; 1.61156E+06
-10 ; 1.71324E+06
5 ; 1.81454E+06
20 ; 1.91812E+06
35 ; 2.02428E+06
50 ; 2.13003E+06
65 ; 2.23729E+06
80 ; 2.34336E+06
95 ; 2.4492E+06
110 ; 2.5523E+06
125 ; 2.65415E+06
