Temp ; Freq
-40 ; 1.55464E+06
-25 ; 1.68337E+06
-10 ; 1.82173E+06
5 ; 1.97569E+06
20 ; 2.13501E+06
35 ; 2.30274E+06
50 ; 2.47223E+06
65 ; 2.64277E+06
80 ; 2.81316E+06
95 ; 2.97767E+06
110 ; 3.14051E+06
125 ; 3.29543E+06
