Temp ; Freq
-40 ; 1.27436E+06
-25 ; 1.38727E+06
-10 ; 1.48911E+06
5 ; 1.6299E+06
20 ; 1.76458E+06
35 ; 1.91281E+06
50 ; 2.05059E+06
65 ; 2.20215E+06
80 ; 2.34607E+06
95 ; 2.48795E+06
110 ; 2.62095E+06
125 ; 2.74686E+06
