Temp ; Freq
-40 ; 2.02903E+06
-25 ; 2.27091E+06
-10 ; 2.43915E+06
5 ; 2.6603E+06
20 ; 2.8294E+06
35 ; 3.01817E+06
50 ; 3.21938E+06
65 ; 3.40793E+06
80 ; 3.59569E+06
95 ; 3.78079E+06
110 ; 3.97579E+06
125 ; 4.1314E+06
