Temp ; Freq
-40 ; 1.48265E+06
-25 ; 1.62251E+06
-10 ; 1.77324E+06
5 ; 1.93286E+06
20 ; 2.09051E+06
35 ; 2.27142E+06
50 ; 2.41527E+06
65 ; 2.5782E+06
80 ; 2.72051E+06
95 ; 2.87782E+06
110 ; 3.03669E+06
125 ; 3.16411E+06
