Temp ; Freq
-40 ; 1.02917E+06
-25 ; 1.11859E+06
-10 ; 1.21581E+06
5 ; 1.30901E+06
20 ; 1.39877E+06
35 ; 1.49939E+06
50 ; 1.58915E+06
65 ; 1.68383E+06
80 ; 1.77227E+06
95 ; 1.86099E+06
110 ; 1.94829E+06
125 ; 2.03158E+06
