Temp ; Freq
-40 ; 1.94205E+06
-25 ; 2.06425E+06
-10 ; 2.2749E+06
5 ; 2.40702E+06
20 ; 2.61774E+06
35 ; 2.78783E+06
50 ; 2.97675E+06
65 ; 3.14735E+06
80 ; 3.33304E+06
95 ; 3.52914E+06
110 ; 3.67044E+06
125 ; 3.82972E+06
