Temp ; Freq
-40 ; 1.91295E+06
-25 ; 2.0118E+06
-10 ; 2.12386E+06
5 ; 2.21545E+06
20 ; 2.31702E+06
35 ; 2.42578E+06
50 ; 2.53239E+06
65 ; 2.63594E+06
80 ; 2.74418E+06
95 ; 2.84321E+06
110 ; 2.94216E+06
125 ; 3.0406E+06
