Temp ; Freq
-40 ; 1.47549E+06
-25 ; 1.58576E+06
-10 ; 1.6916E+06
5 ; 1.79685E+06
20 ; 1.9282E+06
35 ; 2.0522E+06
50 ; 2.1646E+06
65 ; 2.30858E+06
80 ; 2.4274E+06
95 ; 2.56297E+06
110 ; 2.66642E+06
125 ; 2.7789E+06
